,Name,Symbol,Date,Watching,Data2018,Rate,Price,Volume,FullyDilluted,CirculatingSupply
1,Bitcoin,BTC,2013-04-28T00:00:00.000Z,1870458,True,6.195537809930688,11494.872688802083,9975309533.866667,192842424939.07666,16774162.387881545
2,Litecoin,LTC,2013-04-28T00:00:00.000Z,549972,True,1.9888814654754639,175.5300342241923,975323616.2,9595128023.710083,809413.7172675313
3,Namecoin,NMC,2013-04-28T00:00:00.000Z,3326,True,0.9169704151818184,3.150424009561539,652767.1616536458,46425908.2336,3979.4034524271037
4,Terracoin,TRC,2013-04-28T00:00:00.000Z,1428,True,0.1988357995515976,0.23558745812624693,24264.86278483073,5173974.883507166,461.3476634777224
5,Peercoin,PPC,2013-04-28T00:00:00.000Z,7095,True,0.4980302407133144,3.879527067144712,2271261.783333333,95260949.3125075,8151.842079717262
6,Novacoin,NVC,2013-04-28T00:00:00.000Z,491,True,0.3551319996859932,5.858021742105484,193195.22825520832,11368804.968252,1027.9587801453154
7,Devcoin,DVC,2013-04-28T00:00:00.000Z,45,False,,,,,
8,Feathercoin,FTC,2013-05-03T00:00:00.000Z,3206,True,0.27554472950793774,0.28950514836857716,1272395.8516927084,54140605.84801083,4542.606296734246
9,Mincoin,MNC,2013-05-03T00:00:00.000Z,124,True,,0.09994830037467181,1365.8374788443248,404916.48441966664,35.77383212175888
10,Freicoin,FRC,2013-05-03T00:00:00.000Z,888,True,2.425124648443677,0.010505082011379363,575.71804457953,313079.5957862185,27.558123172536792
12,BBQCoin,BQC,2013-05-08T00:00:00.000Z,73,False,,,,,
13,Ixcoin,IXC,2013-05-08T00:00:00.000Z,516,True,1.5781183771152487,0.2197346655651927,3432.466904556751,4614227.584265667,397.3148793537444
14,BitBar,BTB,2013-05-09T00:00:00.000Z,1167,True,,37.52450421651204,2115.1817339579266,1341335.6187818667,114.56483605105056
15,Bytecoin,BTE,2013-05-10T00:00:00.000Z,73,False,,,,,
16,WorldCoin,WDC,2013-05-22T00:00:00.000Z,451,True,10.281043639941142,0.029690006332627188,19979.098680496216,3494355.4633833165,287.3032379741026
17,Yacoin,YAC,2013-06-09T00:00:00.000Z,7,True,,0.00172796387503221,169.57019553164474,207782.17433728735,18.130145590737158
18,Digitalcoin,DGC,2013-06-09T00:00:00.000Z,1089,True,0.5863556058615127,0.04538584092321495,7664.388753128052,1262869.2751622752,106.08419385847664
19,Franko,FRK,2013-06-09T00:00:00.000Z,5,True,,0.22991875792392577,138.70922261115277,214000.7922325152,18.031116737071493
20,Elacoin,ELC,2013-06-09T00:00:00.000Z,32,True,,0.2869949771091342,3636.6537433040307,4097.8084057333335,0.39011853010875003
22,Luckycoin,LKY,2013-06-14T00:00:00.000Z,125,False,,,,,
23,Nibble [old],NBL,2013-06-14T00:00:00.000Z,24,False,,,,,
24,AmericanCoin,AMC,2013-06-09T00:00:00.000Z,312,False,,,,,
25,Goldcoin,GLC,2013-06-14T00:00:00.000Z,2892,True,1.656526479650965,0.21605734961728254,205043.63997395834,8801630.697821584,778.8431248058499
26,Junkcoin,JKC,2013-06-14T00:00:00.000Z,16,False,,,,,
27,Hypercoin,HYC,2013-07-04T00:00:00.000Z,65,False,,,,,
28,Doubloons,DBL,2013-07-04T00:00:00.000Z,11,False,,,,,
29,Bottlecaps,CAP,2013-07-04T00:00:00.000Z,23,False,,,,,
30,Noirbits,NRB,2013-07-04T00:00:00.000Z,8,False,,,,,
31,Argentum,ARG,2013-07-04T00:00:00.000Z,153,True,,0.050820688992583504,10647.684431044261,449773.8580355516,40.600043496679035
32,Fastcoin,FST,2013-07-04T00:00:00.000Z,877,True,4.77993804060572,0.014781330002006144,17190.137001546223,2256523.039395667,193.58589403588044
33,EZCoin,EZC,2013-07-04T00:00:00.000Z,35,False,,,,,
34,Bitgem,BTG,2013-07-04T00:00:00.000Z,68,True,,7.036893297235171,11151.333350149791,420452.70826033334,38.662542770082474
35,Phoenixcoin,PXC,2013-07-04T00:00:00.000Z,1865,True,2.7953620919841593,0.01291553487147515,3610.738647270203,816159.8270463584,69.46766429193231
36,AlphaCoin,ALF,2013-07-07T00:00:00.000Z,70,False,,,,,
37,Megacoin,MEC,2013-07-07T00:00:00.000Z,1073,True,1.5740042431507943,0.07041298126180967,29954.73116982778,2573778.675182267,218.25062520672822
38,Krugercoin,KGC,2013-07-07T00:00:00.000Z,15,False,,,,,
39,CraftCoin,CRC,2013-07-07T00:00:00.000Z,9,False,,,,,
40,StableCoin,SBC,2013-07-07T00:00:00.000Z,282,False,,,,,
41,Infinitecoin,IFC,2013-07-10T00:00:00.000Z,4155,True,2.3001430166434393,0.0001555552418977868,99899.46736799106,206650.63154819998,28.232064202944716
42,Primecoin,XPM,2013-07-11T00:00:00.000Z,1538,True,0.09366806845610545,0.5817897917702795,404825.42006835935,12864483.450879417,1122.5291962268534
43,Anoncoin,ANC,2013-07-15T00:00:00.000Z,524,True,0.08757484009613678,2.0656359767812926,5166.262672710419,4359146.413320571,356.2837078849208
44,NanoToken,NAN,2013-07-18T00:00:00.000Z,55,False,,,,,
45,CasinoCoin,CSC,2018-01-16T00:00:00.000Z,19057,True,2.863682757497582,0.14771470802536765,11867.13463818896,5674200.995750989,548.0317962727962
46,XenCoin,XNC,2013-07-25T00:00:00.000Z,8,False,,,,,
47,Spots,SPT,2013-07-25T00:00:00.000Z,17,True,,0.0061460716630487395,3105.1557477513948,137709.01230924833,12.168907868937826
48,Lebowskis,LBW,2013-07-25T00:00:00.000Z,16,False,,,,,
49,Bullion,CBX,2013-08-04T00:00:00.000Z,15,True,,3.075934584935506,4525.258599344889,3098273.872877334,278.83344555407507
50,Emerald Crypto,EMD,2013-08-04T00:00:00.000Z,1536,True,1.496560946376749,0.019546555719959238,1658.9688226739565,373674.0350753425,32.16858115247518
51,GlobalCoin,GLC,2013-08-04T00:00:00.000Z,34,True,,0.00676543305381241,137.51870322431256,440910.1065413333,39.43825967890117
52,XRP,XRP,2013-08-04T00:00:00.000Z,1043172,True,1.408080274971826,0.9808541622012854,1750241897.5333333,38053869906.60283,3165320.5309290914
53,Quark,QRK,2013-08-25T00:00:00.000Z,1736,True,1.255085270416508,0.01788686284174522,21245.12726319631,4536887.491239834,387.8303995958578
54,GameCoin,GME,2013-08-25T00:00:00.000Z,373,False,,,,,
55,GIL,GIL,2013-08-27T00:00:00.000Z,10,False,,,,,
56,Zetacoin,ZET,2013-09-11T00:00:00.000Z,1565,True,0.31935027700197366,0.010236436064587906,12249.31568959554,1713136.5885324667,147.2206569506707
57,SecureCoin,SRC,2013-09-28T00:00:00.000Z,46,True,,0.046857583472349994,7784.31284061273,393465.70744278666,35.53543650468536
58,Sexcoin,SXC,2013-12-09T00:00:00.000Z,638,True,0.11439374300178162,0.0660952326686432,59146.01444091797,8303446.177400168,676.3529518524505
59,Tickets,TIX,2013-11-03T00:00:00.000Z,9,False,,,,,
60,Copperlark,CLR,2013-11-04T00:00:00.000Z,20,False,,,,,
61,TagCoin,TAG,2013-11-05T00:00:00.000Z,333,True,0.42971400227482853,0.10029712421819567,3267.2769129435223,605332.9123294,52.0438040304298
62,BitShares PTS,PTS,2013-11-21T00:00:00.000Z,22,False,,,,,
63,I0Coin,I0C,2013-11-27T00:00:00.000Z,6,True,,0.052178658498451116,2317.5364717118305,1095079.1560652,93.53154381199023
64,Public Index Network,PIN,2013-11-27T00:00:00.000Z,2939,True,0.869759773065938,0.1433986804758509,611142.1774902344,20223742.217896335,1726.3478975417363
65,Colossuscoin,COL,2013-12-01T00:00:00.000Z,15,False,,,,,
66,Nxt,NXT,2013-12-04T00:00:00.000Z,8924,True,0.35435682459067547,0.3984552677720785,68476143.0,398056789.75840163,30502.571722723278
67,Unobtanium,UNO,2013-12-21T00:00:00.000Z,2185,True,0.47228243087544686,101.78849585851033,49360.260778808595,20160159.208151333,1852.1969735416283
68,Joulecoin,XJO,2013-12-06T00:00:00.000Z,24,True,,0.024290940697149686,4420.2015651067095,843618.6331756999,71.03150627865905
69,Datacoin,DTC,2013-12-07T00:00:00.000Z,1211,True,0.08797535985436018,0.008954040124081075,172.20868849754333,270076.6489095,26.363950406452624
70,BetaCoin,BET,2013-12-15T00:00:00.000Z,100,True,,0.005338332692098592,1320.4732880882857,0.0,0.0
71,GrandCoin,GDC,2013-12-17T00:00:00.000Z,27,True,,0.000527085427338967,27870.449913388205,0.0,0.0
72,Deutsche eMark,DEM,2013-12-15T00:00:00.000Z,1287,True,0.4299272812563888,0.03435253712038199,7326.7909507751465,1132301.6483251166,94.77248707139998
73,ElephantCoin,ELP,2014-08-26T00:00:00.000Z,47,False,,,,,
74,Dogecoin,DOGE,2013-12-15T00:00:00.000Z,1037802,True,44.68608506238611,0.005548852829573055,38699132.35,625598656.2983749,52234.8933611973
75,NetCoin,NET,2013-12-17T00:00:00.000Z,45,True,,0.0022829117782142325,19353.540653324126,1796940.8447785666,153.46047385889753
76,Philosopher Stones,PHS,2013-12-18T00:00:00.000Z,15,True,,0.059269699299087125,3269.6992221415044,356468.14979519584,31.31354908528687
77,Diamond,DMD,2013-12-19T00:00:00.000Z,2354,True,0.5045927193941526,15.580087645848591,286804.5033203125,40344657.553595826,3505.9815623061763
78,HoboNickels,HBN,2013-12-20T00:00:00.000Z,609,True,0.6701876248959535,0.016838186769746244,2272.8517720301948,1039372.2996780666,91.98110919704997
79,Tigercoin,TGC,2013-12-21T00:00:00.000Z,121,True,,0.012311608941915134,1410.8630252788464,536008.0545386333,46.59602450697797
80,Orbitcoin,ORB,2013-12-21T00:00:00.000Z,397,True,0.772237732089839,0.4837214759240548,2808.145044326782,1507646.6368081,129.8617661625495
81,Memorycoin,MMC,2013-12-24T00:00:00.000Z,21,False,,,,,
82,LottoCoin,LOT,2013-12-28T00:00:00.000Z,88,False,,,,,
83,Omni,OMNI,2013-12-24T00:00:00.000Z,6540,True,0.31390196872090453,50.66991507212321,861636.8366861979,28394824.816491667,2388.285857175969
84,Catcoin,CAT,2013-12-28T00:00:00.000Z,567,True,,0.05592748573981225,4104.798591279983,350004.4179172367,29.016899480039662
85,EarthCoin,EAC,2013-12-28T00:00:00.000Z,87,True,,0.0010018258942485166,211685.7125108083,11662104.6848704,972.4259538706032
86,AsicCoin,ASC,2013-12-31T00:00:00.000Z,16,False,,,,,
87,FedoraCoin,TIPS,2013-12-31T00:00:00.000Z,5645,True,1.2352475550529451,4.8275673197887654e-05,16763.067265764872,21394242.408058204,1731.122021128679
88,RonPaulCoin,RPC,2014-01-06T00:00:00.000Z,12,True,,0.23454861380159855,3611.422225087881,212109.57668216835,18.48050856534031
89,Mooncoin,MOON,2014-01-06T00:00:00.000Z,4091,True,0.5284297483079324,0.0001723376410457907,309932.57067871094,38479649.47880767,3155.576340751149
90,Dimecoin,DIME,2014-01-06T00:00:00.000Z,5551,True,0.3087860355564515,5.401123932339639e-05,248439.59703776042,29111370.594358668,2560.9978053180557
91,Frozen,FZ,2014-01-16T00:00:00.000Z,10,False,,,,,
92,Xivra,XIV,2014-01-14T00:00:00.000Z,29,False,,,,,
93,42-coin,42,2014-01-14T00:00:00.000Z,2473,True,4.60785535783359,47785.62014160156,11248.76277961731,2006994.8141331251,177.44522080736382
94,QQCoin,QQC,2014-01-14T00:00:00.000Z,13,False,,,,,
95,YbCoin,YBC,2014-01-16T00:00:00.000Z,11,False,,,,,
96,Extremecoin,EXC,2014-01-16T00:00:00.000Z,6,False,,,,,
97,eToken,ETOK,2014-01-16T00:00:00.000Z,3,False,,,,,
98,Grain,GRA,2014-01-20T00:00:00.000Z,6,False,,,,,
99,Vertcoin,VTC,2014-01-20T00:00:00.000Z,12048,True,0.47745576655516714,5.386158194144567,13524763.35,227039734.22982082,19865.334311861145
100,Particle,PRT,2014-01-22T00:00:00.000Z,16,False,,,,,
101,KlondikeCoin,KDC,2014-02-02T00:00:00.000Z,18,True,,0.030347763814709404,3141.486273202029,0.0,0.0
102,Kittehcoin,MEOW,2014-01-24T00:00:00.000Z,143,False,,,,,
103,RedCoin,RED,2014-01-24T00:00:00.000Z,260,True,,0.007731155983735031,13571.288965646427,572939.700484745,46.66888280073163
104,Astrocoin,ASR,2014-01-27T00:00:00.000Z,59,False,,,,,
105,VelocityCoin,VEL,2014-01-31T00:00:00.000Z,22,False,,,,,
106,BattleCoin,BCX,2014-01-31T00:00:00.000Z,24,False,,,,,
107,LeafCoin,LEAF,2014-02-02T00:00:00.000Z,47,True,,0.00010126317048322081,940.5253973568188,2134657.6858458826,208.9627817013097
108,StarCoin,STR,2014-02-02T00:00:00.000Z,28,False,,,,,
109,DigiByte,DGB,2014-02-06T00:00:00.000Z,151836,True,2.322835739536914,0.04084501375909895,26866870.05,395659449.3452225,32800.449840776724
110,Coino,CON,2014-02-06T00:00:00.000Z,3,False,,,,,
111,USDe,USDE,2014-02-06T00:00:00.000Z,10,False,,,,,
112,Pxlcoin,PXL,2014-02-08T00:00:00.000Z,68,False,,,,,
113,SmartCoin,SMC,2014-02-06T00:00:00.000Z,1348,True,0.6466733603979318,0.0541923250304535,5070.493919245402,1287571.5247426,111.88640729030588
114,TeslaCoin,TES,2014-02-06T00:00:00.000Z,1234,True,,0.03172792959958315,33550.00676129659,2348792.113286867,222.69380474039906
115,Applecoin,APC,2014-02-09T00:00:00.000Z,75,False,,,,,
116,Karmacoin,KARMA,2014-02-08T00:00:00.000Z,77,True,,0.00011479513286415242,13605.9876501847,0.0,0.0
117,NobleCoin,NOBL,2014-02-08T00:00:00.000Z,29,True,,0.0014291579425237918,84488.24171882868,3315497.61165295,272.53076712084294
118,ReddCoin,RDD,2014-02-10T00:00:00.000Z,26724,True,0.9031408710743937,0.00755894448084291,20159726.325,217118132.4130492,17943.92020899791
119,Teacoin,TEA,2014-02-10T00:00:00.000Z,17,False,,,,,
120,Nyancoin,NYAN,2014-02-10T00:00:00.000Z,101,True,,0.002738945564487949,3267.5338966369627,873254.8483918416,74.61940911219378
121,UltraCoin,UTC,2014-02-10T00:00:00.000Z,108,True,,0.02998671921280523,5271.885218238831,1351528.47028725,119.74339774892614
122,PotCoin,POT,2014-02-10T00:00:00.000Z,4600,True,0.3644511531098085,0.2414330614109834,3795767.45,52886905.53729167,4528.698914796754
123,ZenithCoin,ZTC,2014-02-21T00:00:00.000Z,18,False,,,,,
124,Electric,VOLT,2014-02-10T00:00:00.000Z,24,False,,,,,
125,Blakecoin,BLC,2014-02-12T00:00:00.000Z,855,True,0.1376510255126893,0.0361034224256097,5254.037647346656,545981.121673455,48.832944412056264
126,UniteCoin,UNI,2014-04-16T00:00:00.000Z,29,False,,,,,
127,RapidCoin,RPD,2014-02-12T00:00:00.000Z,12,False,,,,,
128,Maxcoin,MAX,2014-02-12T00:00:00.000Z,2319,True,0.2562247916732043,0.018065049152570862,2077.8026668003627,1107868.4644013783,98.48117237128518
129,QubitCoin,Q2C,2014-02-14T00:00:00.000Z,19,True,,0.004042277140251826,5698.787661460042,1003834.0046390583,85.23224554039295
130,HunterCoin,HUC,2014-02-14T00:00:00.000Z,25,True,,0.23029297590255737,91429.4584737142,4793827.4775425,409.6966770199933
131,Dash,DASH,2014-02-14T00:00:00.000Z,184126,True,0.7367344906507999,759.8843747456868,177476027.2,5922423914.048834,508910.657540795
132,Counterparty,XCP,2014-02-15T00:00:00.000Z,1007,True,0.26602581569761735,32.64607789516449,2610769.408333333,85447009.41162,7443.313617398424
133,Pandacoin (PANDA),PANDA,2014-02-18T00:00:00.000Z,296,False,,,,,
134,CacheCoin,CACH,2014-02-15T00:00:00.000Z,20,True,,0.054057659193252526,4798.063027572632,226779.02269563836,19.876182185205057
135,TopCoin,TOP,2014-02-17T00:00:00.000Z,14,True,,0.0026557048442317982,7243.039921008245,0.0,0.0
136,Premine,PMC,2014-02-15T00:00:00.000Z,2,False,,,,,
137,Pennies,CENT,2014-08-26T00:00:00.000Z,20,False,,,,,
138,iCoin,ICN,2014-02-17T00:00:00.000Z,49,True,,0.01805358721303339,1205.2748782785,528682.684404247,50.908084638446795
139,Gridcoin Classic,GRCX,2014-02-20T00:00:00.000Z,14,False,,,,,
140,Pandacoin (PAND),PAND,2014-02-18T00:00:00.000Z,28,False,,,,,
141,MintCoin,MINT,2014-02-19T00:00:00.000Z,3230,True,0.49035073763070613,0.0006635359318655294,402483.5283157349,16553403.859597918,1425.162160389066
142,Aricoin,ARI,2014-02-20T00:00:00.000Z,158,True,,0.004852438829645204,11385.736087711652,755108.4525909725,67.24871593121722
143,ProsperCoin,PRC,2014-02-20T00:00:00.000Z,22,False,,,,,
144,CorgiCoin,CORG,2014-02-21T00:00:00.000Z,363,False,,,,,
145,DopeCoin,DOPE,2014-02-22T00:00:00.000Z,2418,True,0.09945684921384851,0.08638523753422002,933537.1275878906,10012150.735210001,835.1205306975821
146,Cryptographic Anomaly,CGA,2014-02-21T00:00:00.000Z,6,False,,,,,
147,Penguincoin (old),PENG,2014-02-20T00:00:00.000Z,23,False,,,,,
148,Auroracoin,AUR,2014-02-27T00:00:00.000Z,566,True,0.3728440217845825,1.3608176936705907,322328.7574788412,11782148.913136667,1050.5182434312658
149,Zedcoin,ZED,2014-03-06T00:00:00.000Z,18,False,,,,,
150,Animecoin,ANI,2014-02-28T00:00:00.000Z,57,True,,0.0015020192850594563,24851.960438801845,0.0,0.0
151,Peseta Digital,PTD,2014-02-22T00:00:00.000Z,1092,True,0.16450681238872153,0.07238152775292596,213550.9028971354,9567211.07032275,813.1069884548638
152,FlappyCoin,FLAP,2014-02-22T00:00:00.000Z,11,True,,2.9040173293045275e-05,6488.725176121791,0.0,0.0
153,DuckDuckCoin,DUCK,2014-02-22T00:00:00.000Z,62,False,,,,,
154,Marscoin,MARS,2014-02-24T00:00:00.000Z,2577,True,16.60046377920501,0.014044053332569698,5137.633100358645,397152.82347340917,33.73388392937241
155,microCoin,MRC,2014-03-03T00:00:00.000Z,25,False,,,,,
156,66 Coin,66,2014-02-27T00:00:00.000Z,15,False,,,,,
157,CageCoin,CAGE,2014-04-15T00:00:00.000Z,30,False,,,,,
158,Billioncoin,BIL,2014-02-27T00:00:00.000Z,30,False,,,,,
159,Cashcoin,CASH,2014-02-27T00:00:00.000Z,68,True,,0.004906315906797924,967.3758219828209,231442.85099259918,22.59758315454661
160,Riecoin,RIC,2014-02-27T00:00:00.000Z,19,True,,0.21181901600211858,515607.4615641276,8579259.366168084,733.0325674352819
161,Pandacoin,PND,2014-02-27T00:00:00.000Z,1612,True,0.19026102371408296,0.0003894220120249277,327336.04498068494,12662024.320407858,1095.4056003451235
162,Magic Internet Money,MIM,2014-03-12T00:00:00.000Z,17,False,,,,,
163,ORObit,ORO,2014-02-27T00:00:00.000Z,7,False,,,,,
164,MAZA,MAZA,2014-02-27T00:00:00.000Z,22,True,,0.0017678483439037033,13686.212644577026,2036276.7633248,174.274368135084
165,Benjamins,BEN,2014-02-27T00:00:00.000Z,22,False,,,,,
166,TakCoin,TAK,2014-02-27T00:00:00.000Z,5,False,,,,,
167,Frycoin,FRY,2014-05-02T00:00:00.000Z,10,False,,,,,
168,Uniform Fiscal Object,UFO,2014-02-27T00:00:00.000Z,1198,True,0.9807283750381172,0.0018638903461881758,17087.237668609618,6600473.263947542,567.0004499766279
169,ContinuumCoin,CTM,2014-02-27T00:00:00.000Z,36,False,,,,,
170,BlackCoin,BLK,2014-02-28T00:00:00.000Z,3632,True,0.4260286061886096,0.4592200932403406,2646868.6083333334,35170782.602955,2994.6340642796445
171,BatCoin,BAT1,2014-03-03T00:00:00.000Z,811,True,,2.175502335836584e-05,6386.091062522229,0.0,0.0
172,Grumpycoin,GRUMP,2014-03-03T00:00:00.000Z,78,False,,,,,
173,FoxCoin,FOX,2014-03-10T00:00:00.000Z,314,False,,,,,
174,LiteBar,LTB,2014-03-12T00:00:00.000Z,12,True,,0.6590456008911133,3890.9063908894855,553683.3285088916,47.68698896467351
175,Photon,PHO,2014-05-23T00:00:00.000Z,2393,True,0.15433989716936156,9.542326349008069e-05,38036.51652707054,2018568.166033223,171.85560569732613
176,UnionCoin,UNC,2014-03-03T00:00:00.000Z,37,False,,,,,
177,Murraycoin,MRY,2014-03-03T00:00:00.000Z,9,False,,,,,
178,Thorcoin,THOR,2014-03-03T00:00:00.000Z,146,False,,,,,
180,Globe,GLB,2014-03-06T00:00:00.000Z,50,False,,,,,
181,Zeitcoin,ZEIT,2014-03-20T00:00:00.000Z,214,True,,0.000136683086566336,20614.01132583618,5053333.641871492,460.2436124619089
182,Myriad,XMY,2014-03-08T00:00:00.000Z,2816,True,0.9314116638383224,0.0136362756563661,929312.7792317708,21056673.68207158,1748.1160435650759
183,RainbowCoin,LGBT,2014-03-08T00:00:00.000Z,50,False,,,,,
184,DNotes,NOTE,2014-03-08T00:00:00.000Z,1253,True,0.0025031095293273037,0.041724222556998335,22716.299406941733,5451305.1278215,478.64879313728886
185,Execoin,EXE,2014-03-10T00:00:00.000Z,39,False,,,,,
186,LeproCoin,LPC,2014-03-10T00:00:00.000Z,8,False,,,,,
187,PiggyCoin,PIG,2014-03-10T00:00:00.000Z,358,False,,,,,
188,FCKBanksCoin,FCK,2014-03-10T00:00:00.000Z,10,False,,,,,
189,Saturncoin,SAT,2014-03-11T00:00:00.000Z,145,False,,,,,
191,Heavycoin,HVC,2014-03-12T00:00:00.000Z,11,False,,,,,
192,Coin2,NC2,2014-03-12T00:00:00.000Z,12,False,,,,,
193,EBTCoin,EBT,2014-03-12T00:00:00.000Z,8,False,,,,,
194,OpenSourcecoin,OSC,2014-03-15T00:00:00.000Z,19,False,,,,,
195,Marinecoin,MTC,2014-03-15T00:00:00.000Z,24,False,,,,,
196,SpainCoin,SPA,2014-03-15T00:00:00.000Z,25,False,,,,,
197,NoodlyAppendageCoin,NDL,2014-03-15T00:00:00.000Z,15,False,,,,,
198,Ekrona,KRN,2014-03-15T00:00:00.000Z,96,False,,,,,
199,Skeincoin,SKC,2014-04-15T00:00:00.000Z,92,True,,0.07579926052712835,6791.819629636469,595677.2855155,60.44964860970208
200,FairQuark,FRQ,2014-03-15T00:00:00.000Z,11,False,,,,,
201,Einsteinium,EMC2,2014-04-09T00:00:00.000Z,5439,True,1.6225747922596976,0.6788707664546867,29954971.916666668,146785269.45515668,11135.179412684132
202,Heisenberg,HEX,2014-03-15T00:00:00.000Z,70,False,,,,,
203,Aliencoin,ALN,2014-03-15T00:00:00.000Z,130,False,,,,,
204,Zeuscoin,ZEU,2014-03-17T00:00:00.000Z,18,False,,,,,
205,Bitcoin Scrypt,BTCS,2014-03-17T00:00:00.000Z,208,True,,0.10406725797026108,9683.19950246811,1727113.53422495,146.01346943211468
206,Coin(O),CNO,2014-03-18T00:00:00.000Z,9,True,,0.009273162263950023,5948.17656323115,975331.3981388335,85.47551142173809
207,deprecated Credits,CR,2014-03-17T00:00:00.000Z,20,False,,,,,
208,Emucoin,EMU,2014-03-18T00:00:00.000Z,9,False,,,,,
209,EmotiCoin,EMO,2014-03-18T00:00:00.000Z,7,False,,,,,
210,GPUCoin,GPUC,2014-03-18T00:00:00.000Z,14,False,,,,,
211,StockCoin,STC,2014-03-20T00:00:00.000Z,50,False,,,,,
212,ECC,ECC,2014-03-20T00:00:00.000Z,3483,True,0.5504568994271949,0.0013003390886903313,157238.19904441835,31659865.833325163,2794.5868821981257
213,MonaCoin,MONA,2014-03-20T00:00:00.000Z,13234,True,0.7949936521248118,7.14064783056577,12521148.5,402628019.2581833,32930.22666132791
215,Rubycoin,RBY,2014-03-20T00:00:00.000Z,675,True,0.6628153100797914,1.01923707673947,253865.71489664714,25635714.548761666,2260.908250711166
216,Gaelcoin,GAC,2014-03-20T00:00:00.000Z,2,False,,,,,
217,Bela,BELA,2014-03-20T00:00:00.000Z,562,True,0.0514316864488024,0.2162140763675173,227432.04830729167,8511746.800134,726.033662143332
218,FlutterCoin,FLT,2014-03-20T00:00:00.000Z,12,True,,0.005065942200356706,16043.005854171142,1923737.938870675,160.31897876892623
219,STLcoin,STL,2014-03-20T00:00:00.000Z,21,False,,,,,
220,Aphroditecoin,APH,2014-03-22T00:00:00.000Z,5,False,,,,,
221,OctoCoin,888,2014-03-20T00:00:00.000Z,22,True,,0.009624175192827048,3891.4039201339087,495874.42253796087,43.1206680423396
222,TenfiveCoin,10-5,2014-03-20T00:00:00.000Z,3,False,,,,,
223,Metiscoin,MTS,2014-03-21T00:00:00.000Z,25,False,,,,,
224,FairCoin,FAIR,2014-03-22T00:00:00.000Z,473,True,0.18893902569990284,0.9035079551239809,154224.03809814452,48061050.06735667,4404.798805946222
225,Ghostcoin,GHC,2014-03-22T00:00:00.000Z,11,False,,,,,
226,SocialCoin,SOC,2014-03-22T00:00:00.000Z,14,False,,,,,
227,SiliconValleyCoin [old],XSV,2014-03-26T00:00:00.000Z,23,False,,,,,
228,GreeceCoin,GRCE,2014-03-26T00:00:00.000Z,4,False,,,,,
229,MtGoxCoin,GOX,2014-03-26T00:00:00.000Z,8,False,,,,,
230,Hirocoin,HIRO,2014-03-26T00:00:00.000Z,10,False,,,,,
231,Pawncoin,PAWN,2014-03-26T00:00:00.000Z,6,False,,,,,
232,GermanyCoin,GER,2014-04-03T00:00:00.000Z,32,False,,,,,
233,SolarCoin,SLR,2014-03-29T00:00:00.000Z,4286,True,0.09877326563803629,0.6954959342877071,849842.5774414062,26782437.447473336,2350.4664166961998
234,e-Gulden,EFL,2014-03-26T00:00:00.000Z,586,True,1.683563073559014,0.2605812824641665,190602.26569417317,4130932.33222075,360.81044601488867
235,Macrocoin,MCR,2014-03-26T00:00:00.000Z,3,False,,,,,
236,Neocoin,NEC,2014-03-26T00:00:00.000Z,65,False,,,,,
237,Blitzcoin,BLTZ,2014-03-29T00:00:00.000Z,13,False,,,,,
238,BonusCoin,BNS,2014-03-29T00:00:00.000Z,30,False,,,,,
239,DeleteCoin,DEL,2014-03-29T00:00:00.000Z,21,False,,,,,
240,Bones,BONES,2014-03-29T00:00:00.000Z,121,False,,,,,
241,RotoCoin,RT2,2014-03-29T00:00:00.000Z,33,False,,,,,
242,HongKetoCoin,HKC,2014-03-29T00:00:00.000Z,10,False,,,,,
243,Bitleu,BTL,2014-03-29T00:00:00.000Z,16,False,,,,,
244,EduCoin,EDU,2014-04-03T00:00:00.000Z,4,False,,,,,
245,H2OCoin,H2O,2014-04-03T00:00:00.000Z,23,False,,,,,
246,Dougcoin,DOUG,2014-04-03T00:00:00.000Z,17,False,,,,,
247,KarpelesCoin,KAR,2014-04-03T00:00:00.000Z,20,False,,,,,
248,ProCoin,PCN,2014-04-03T00:00:00.000Z,9,False,,,,,
249,CryptoEscudo,CESC,2014-04-03T00:00:00.000Z,21,True,,0.0003660580827272497,1010.3502600351969,52750.8367045575,4.925924225952766
252,Isracoin,ISR,2014-04-08T00:00:00.000Z,14,False,,,,,
253,365Coin,365,2014-04-08T00:00:00.000Z,46,False,,,,,
254,Gulden,NLG,2014-04-08T00:00:00.000Z,4325,True,0.34857527894607165,0.1698756522188584,777378.5690755208,64553105.28562584,5714.755936713288
255,SurgeCoin,SRG,2014-04-08T00:00:00.000Z,25,False,,,,,
256,Muniti,MUN,2014-04-08T00:00:00.000Z,13,False,,,,,
257,Polcoin,PLC,2014-04-11T00:00:00.000Z,27,True,,0.0036532728866274866,266.9364275251116,50270.373601428575,4.873911645494999
258,Groestlcoin,GRS,2014-04-11T00:00:00.000Z,8923,True,1.1589232057251566,1.0131835410992305,7237177.575,70031145.01807918,5940.480545796661
259,Lycancoin,LYC,2014-04-11T00:00:00.000Z,14,False,,,,,
260,PetroDollar,XPD,2014-04-15T00:00:00.000Z,1886,True,1.2121906179496253,0.01892653461545706,66451.06734852592,1211170.9302545008,101.133526690651
261,Aiden,ADN,2014-04-15T00:00:00.000Z,18,False,,,,,
